expert,code,CU_group,Estimate,Value,Strategy,Est.Type
10,wc,Chinook_LFR_FA_0.3,S07_lower,20,S07,Lower
10,wc,Chinook_Maria_Slough_SU_0.3,S07_lower,20,S07,Lower
10,wc,Chinook_LFR_SP_1.3,S07_lower,20,S07,Lower
10,wc,Chinook_LFR_SU_1.3,S07_lower,20,S07,Lower
10,wc,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,10,S07,Lower
10,wc,Chinook_BB_FA_0.3,S07_lower,25,S07,Lower
10,wc,Chum_LFR,S07_lower,20,S07,Lower
10,wc,Coho_Lillooet,S07_lower,10,S07,Lower
10,wc,Coho_LFR,S07_lower,25,S07,Lower
10,wc,Coho_BB,S07_lower,20,S07,Lower
10,wc,Pink_FR,S07_lower,25,S07,Lower
10,wc,Sockeye_Chilliwack_ES,S07_lower,25,S07,Lower
10,wc,Sockeye_Cultus_Late,S07_lower,10,S07,Lower
10,wc,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,20,S07,Lower
10,wc,Sockeye_Harrison_Up_Late(Weaver),S07_lower,10,S07,Lower
10,wc,Sockeye_Pitt_ES,S07_lower,10,S07,Lower
10,wc,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,10,S07,Lower
10,wc,Sockeye_Harrison_River,S07_lower,20,S07,Lower
10,wc,Sockeye_Widgeon_River,S07_lower,15,S07,Lower
11,aH,Chinook_LFR_FA_0.3,S07_lower,10,S07,Lower
11,aH,Chinook_BB_FA_0.3,S07_lower,20,S07,Lower
11,aH,Chum_LFR,S07_lower,40,S07,Lower
11,aH,Coho_LFR,S07_lower,10,S07,Lower
11,aH,Coho_BB,S07_lower,20,S07,Lower
12,9n,Chinook_LFR_FA_0.3,S07_lower,30,S07,Lower
12,9n,Chinook_Maria_Slough_SU_0.3,S07_lower,0,S07,Lower
12,9n,Chinook_LFR_SP_1.3,S07_lower,10,S07,Lower
12,9n,Chinook_LFR_SU_1.3,S07_lower,10,S07,Lower
12,9n,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,10,S07,Lower
12,9n,Chinook_BB_FA_0.3,S07_lower,5,S07,Lower
12,9n,Chum_LFR,S07_lower,20,S07,Lower
12,9n,Coho_Lillooet,S07_lower,20,S07,Lower
12,9n,Coho_LFR,S07_lower,20,S07,Lower
12,9n,Coho_BB,S07_lower,10,S07,Lower
12,9n,Pink_FR,S07_lower,30,S07,Lower
12,9n,Sockeye_Chilliwack_ES,S07_lower,30,S07,Lower
12,9n,Sockeye_Cultus_Late,S07_lower,5,S07,Lower
12,9n,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,30,S07,Lower
12,9n,Sockeye_Harrison_Up_Late(Weaver),S07_lower,0,S07,Lower
12,9n,Sockeye_Pitt_ES,S07_lower,30,S07,Lower
12,9n,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,20,S07,Lower
12,9n,Sockeye_Harrison_River,S07_lower,30,S07,Lower
12,9n,Sockeye_Widgeon_River,S07_lower,5,S07,Lower
13,No,Chinook_LFR_FA_0.3,S07_lower,20,S07,Lower
14,gs,Chinook_LFR_FA_0.3,S07_lower,30,S07,Lower
14,gs,Chinook_Maria_Slough_SU_0.3,S07_lower,30,S07,Lower
14,gs,Chinook_LFR_SP_1.3,S07_lower,35,S07,Lower
14,gs,Chinook_LFR_SU_1.3,S07_lower,20,S07,Lower
14,gs,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,5,S07,Lower
14,gs,Chinook_BB_FA_0.3,S07_lower,20,S07,Lower
14,gs,Chum_LFR,S07_lower,15,S07,Lower
14,gs,Pink_FR,S07_lower,35,S07,Lower
14,gs,Sockeye_Chilliwack_ES,S07_lower,35,S07,Lower
14,gs,Sockeye_Cultus_Late,S07_lower,15,S07,Lower
14,gs,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,30,S07,Lower
14,gs,Sockeye_Harrison_Up_Late(Weaver),S07_lower,10,S07,Lower
14,gs,Sockeye_Pitt_ES,S07_lower,40,S07,Lower
14,gs,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,25,S07,Lower
14,gs,Sockeye_Harrison_River,S07_lower,40,S07,Lower
14,gs,Sockeye_Widgeon_River,S07_lower,25,S07,Lower
15,6m,Chinook_LFR_FA_0.3,S07_lower,25,S07,Lower
15,6m,Chinook_Maria_Slough_SU_0.3,S07_lower,0,S07,Lower
15,6m,Chinook_LFR_SP_1.3,S07_lower,25,S07,Lower
15,6m,Chinook_LFR_SU_1.3,S07_lower,30,S07,Lower
15,6m,Chum_LFR,S07_lower,25,S07,Lower
15,6m,Coho_Lillooet,S07_lower,25,S07,Lower
15,6m,Coho_LFR,S07_lower,25,S07,Lower
15,6m,Coho_BB,S07_lower,25,S07,Lower
15,6m,Pink_FR,S07_lower,50,S07,Lower
15,6m,Sockeye_Chilliwack_ES,S07_lower,0,S07,Lower
15,6m,Sockeye_Cultus_Late,S07_lower,0,S07,Lower
15,6m,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,15,S07,Lower
15,6m,Sockeye_Harrison_Up_Late(Weaver),S07_lower,15,S07,Lower
15,6m,Sockeye_Pitt_ES,S07_lower,10,S07,Lower
15,6m,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,15,S07,Lower
15,6m,Sockeye_Harrison_River,S07_lower,25,S07,Lower
15,6m,Sockeye_Widgeon_River,S07_lower,25,S07,Lower
16,cG,Chinook_LFR_FA_0.3,S07_lower,20,S07,Lower
16,cG,Chinook_Maria_Slough_SU_0.3,S07_lower,20,S07,Lower
16,cG,Chinook_LFR_SP_1.3,S07_lower,20,S07,Lower
16,cG,Chinook_LFR_SU_1.3,S07_lower,60,S07,Lower
16,cG,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,10,S07,Lower
16,cG,Chinook_BB_FA_0.3,S07_lower,60,S07,Lower
16,cG,Chum_LFR,S07_lower,60,S07,Lower
16,cG,Pink_FR,S07_lower,50,S07,Lower
17,IL,Chinook_LFR_FA_0.3,S07_lower,40,S07,Lower
17,IL,Chinook_Maria_Slough_SU_0.3,S07_lower,60,S07,Lower
17,IL,Chinook_LFR_SP_1.3,S07_lower,40,S07,Lower
17,IL,Chinook_LFR_SU_1.3,S07_lower,40,S07,Lower
17,IL,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,40,S07,Lower
17,IL,Chinook_BB_FA_0.3,S07_lower,40,S07,Lower
17,IL,Chum_LFR,S07_lower,40,S07,Lower
17,IL,Coho_Lillooet,S07_lower,40,S07,Lower
17,IL,Coho_LFR,S07_lower,40,S07,Lower
17,IL,Coho_BB,S07_lower,40,S07,Lower
17,IL,Pink_FR,S07_lower,40,S07,Lower
17,IL,Sockeye_Chilliwack_ES,S07_lower,40,S07,Lower
17,IL,Sockeye_Cultus_Late,S07_lower,60,S07,Lower
17,IL,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,40,S07,Lower
17,IL,Sockeye_Harrison_Up_Late(Weaver),S07_lower,40,S07,Lower
17,IL,Sockeye_Pitt_ES,S07_lower,40,S07,Lower
17,IL,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,40,S07,Lower
17,IL,Sockeye_Harrison_River,S07_lower,40,S07,Lower
17,IL,Sockeye_Widgeon_River,S07_lower,60,S07,Lower
18,Ko,Chinook_LFR_FA_0.3,S07_lower,60,S07,Lower
18,Ko,Chinook_Maria_Slough_SU_0.3,S07_lower,50,S07,Lower
18,Ko,Chinook_LFR_SP_1.3,S07_lower,50,S07,Lower
18,Ko,Chinook_LFR_SU_1.3,S07_lower,50,S07,Lower
18,Ko,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,40,S07,Lower
18,Ko,Chinook_BB_FA_0.3,S07_lower,30,S07,Lower
18,Ko,Chum_LFR,S07_lower,60,S07,Lower
18,Ko,Coho_Lillooet,S07_lower,40,S07,Lower
18,Ko,Coho_LFR,S07_lower,40,S07,Lower
18,Ko,Coho_BB,S07_lower,40,S07,Lower
18,Ko,Pink_FR,S07_lower,60,S07,Lower
18,Ko,Sockeye_Chilliwack_ES,S07_lower,60,S07,Lower
18,Ko,Sockeye_Cultus_Late,S07_lower,20,S07,Lower
18,Ko,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,60,S07,Lower
18,Ko,Sockeye_Harrison_Up_Late(Weaver),S07_lower,40,S07,Lower
18,Ko,Sockeye_Pitt_ES,S07_lower,60,S07,Lower
18,Ko,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,50,S07,Lower
18,Ko,Sockeye_Harrison_River,S07_lower,70,S07,Lower
18,Ko,Sockeye_Widgeon_River,S07_lower,20,S07,Lower
19,Hw,Chinook_LFR_FA_0.3,S07_lower,30,S07,Lower
19,Hw,Chinook_LFR_SP_1.3,S07_lower,30,S07,Lower
19,Hw,Chinook_BB_FA_0.3,S07_lower,40,S07,Lower
19,Hw,Chum_LFR,S07_lower,40,S07,Lower
19,Hw,Coho_Lillooet,S07_lower,30,S07,Lower
19,Hw,Coho_LFR,S07_lower,30,S07,Lower
19,Hw,Coho_BB,S07_lower,40,S07,Lower
19,Hw,Pink_FR,S07_lower,40,S07,Lower
19,Hw,Sockeye_Chilliwack_ES,S07_lower,40,S07,Lower
19,Hw,Sockeye_Cultus_Late,S07_lower,0,S07,Lower
19,Hw,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,40,S07,Lower
19,Hw,Sockeye_Harrison_Up_Late(Weaver),S07_lower,40,S07,Lower
19,Hw,Sockeye_Pitt_ES,S07_lower,40,S07,Lower
19,Hw,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,40,S07,Lower
19,Hw,Sockeye_Harrison_River,S07_lower,40,S07,Lower
19,Hw,Sockeye_Widgeon_River,S07_lower,40,S07,Lower
20,tA,Chinook_LFR_FA_0.3,S07_lower,10,S07,Lower
20,tA,Chinook_Maria_Slough_SU_0.3,S07_lower,10,S07,Lower
20,tA,Chinook_LFR_SP_1.3,S07_lower,10,S07,Lower
20,tA,Chinook_LFR_SU_1.3,S07_lower,10,S07,Lower
20,tA,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,10,S07,Lower
20,tA,Chinook_BB_FA_0.3,S07_lower,10,S07,Lower
20,tA,Chum_LFR,S07_lower,10,S07,Lower
20,tA,Coho_Lillooet,S07_lower,10,S07,Lower
20,tA,Coho_LFR,S07_lower,10,S07,Lower
20,tA,Coho_BB,S07_lower,10,S07,Lower
20,tA,Pink_FR,S07_lower,10,S07,Lower
20,tA,Sockeye_Chilliwack_ES,S07_lower,10,S07,Lower
20,tA,Sockeye_Cultus_Late,S07_lower,10,S07,Lower
20,tA,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,10,S07,Lower
20,tA,Sockeye_Harrison_Up_Late(Weaver),S07_lower,10,S07,Lower
20,tA,Sockeye_Pitt_ES,S07_lower,10,S07,Lower
20,tA,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,10,S07,Lower
20,tA,Sockeye_Harrison_River,S07_lower,10,S07,Lower
20,tA,Sockeye_Widgeon_River,S07_lower,10,S07,Lower
21,n5,Chinook_LFR_FA_0.3,S07_lower,10,S07,Lower
21,n5,Chinook_Maria_Slough_SU_0.3,S07_lower,30,S07,Lower
21,n5,Chinook_LFR_SP_1.3,S07_lower,20,S07,Lower
21,n5,Chinook_LFR_SU_1.3,S07_lower,30,S07,Lower
21,n5,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,20,S07,Lower
21,n5,Chinook_BB_FA_0.3,S07_lower,40,S07,Lower
21,n5,Chum_LFR,S07_lower,50,S07,Lower
21,n5,Coho_Lillooet,S07_lower,20,S07,Lower
21,n5,Coho_LFR,S07_lower,20,S07,Lower
21,n5,Coho_BB,S07_lower,30,S07,Lower
21,n5,Pink_FR,S07_lower,20,S07,Lower
21,n5,Sockeye_Chilliwack_ES,S07_lower,20,S07,Lower
21,n5,Sockeye_Cultus_Late,S07_lower,20,S07,Lower
21,n5,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,40,S07,Lower
21,n5,Sockeye_Harrison_Up_Late(Weaver),S07_lower,10,S07,Lower
21,n5,Sockeye_Pitt_ES,S07_lower,50,S07,Lower
21,n5,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,50,S07,Lower
21,n5,Sockeye_Harrison_River,S07_lower,20,S07,Lower
21,n5,Sockeye_Widgeon_River,S07_lower,20,S07,Lower
22,Hf,Chinook_LFR_FA_0.3,S07_lower,38,S07,Lower
22,Hf,Chinook_Maria_Slough_SU_0.3,S07_lower,25,S07,Lower
22,Hf,Chinook_LFR_SP_1.3,S07_lower,24,S07,Lower
22,Hf,Chinook_LFR_SU_1.3,S07_lower,30,S07,Lower
22,Hf,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,22,S07,Lower
22,Hf,Chinook_BB_FA_0.3,S07_lower,15,S07,Lower
22,Hf,Chum_LFR,S07_lower,28,S07,Lower
22,Hf,Coho_Lillooet,S07_lower,25,S07,Lower
22,Hf,Coho_BB,S07_lower,15,S07,Lower
22,Hf,Pink_FR,S07_lower,30,S07,Lower
22,Hf,Sockeye_Chilliwack_ES,S07_lower,29,S07,Lower
22,Hf,Sockeye_Cultus_Late,S07_lower,18,S07,Lower
22,Hf,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,28,S07,Lower
22,Hf,Sockeye_Harrison_Up_Late(Weaver),S07_lower,20,S07,Lower
22,Hf,Sockeye_Pitt_ES,S07_lower,38,S07,Lower
22,Hf,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,45,S07,Lower
22,Hf,Sockeye_Harrison_River,S07_lower,59,S07,Lower
22,Hf,Sockeye_Widgeon_River,S07_lower,15,S07,Lower
23,mm,Chinook_LFR_FA_0.3,S07_lower,30,S07,Lower
23,mm,Chinook_Maria_Slough_SU_0.3,S07_lower,30,S07,Lower
23,mm,Chinook_LFR_SP_1.3,S07_lower,30,S07,Lower
23,mm,Chinook_LFR_SU_1.3,S07_lower,30,S07,Lower
23,mm,Chinook_LFR-Upper_Pitt_SU_1.3,S07_lower,20,S07,Lower
23,mm,Chinook_BB_FA_0.3,S07_lower,20,S07,Lower
23,mm,Chum_LFR,S07_lower,30,S07,Lower
23,mm,Coho_Lillooet,S07_lower,30,S07,Lower
23,mm,Coho_LFR,S07_lower,30,S07,Lower
23,mm,Coho_BB,S07_lower,20,S07,Lower
23,mm,Pink_FR,S07_lower,30,S07,Lower
23,mm,Sockeye_Chilliwack_ES,S07_lower,35,S07,Lower
23,mm,Sockeye_Cultus_Late,S07_lower,40,S07,Lower
23,mm,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,35,S07,Lower
23,mm,Sockeye_Harrison_Up_Late(Weaver),S07_lower,15,S07,Lower
23,mm,Sockeye_Pitt_ES,S07_lower,35,S07,Lower
23,mm,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,15,S07,Lower
23,mm,Sockeye_Harrison_River,S07_lower,35,S07,Lower
23,mm,Sockeye_Widgeon_River,S07_lower,0,S07,Lower
24,7N,Sockeye_Cultus_Late,S07_lower,0,S07,Lower
25,Ik,Chinook_LFR_FA_0.3,S07_lower,25,S07,Lower
25,Ik,Chinook_Maria_Slough_SU_0.3,S07_lower,20,S07,Lower
25,Ik,Chinook_LFR_SP_1.3,S07_lower,20,S07,Lower
25,Ik,Chinook_LFR_SU_1.3,S07_lower,20,S07,Lower
25,Ik,Chum_LFR,S07_lower,20,S07,Lower
25,Ik,Coho_Lillooet,S07_lower,20,S07,Lower
25,Ik,Coho_LFR,S07_lower,20,S07,Lower
25,Ik,Pink_FR,S07_lower,45,S07,Lower
25,Ik,Sockeye_Chilliwack_ES,S07_lower,30,S07,Lower
25,Ik,Sockeye_Cultus_Late,S07_lower,30,S07,Lower
25,Ik,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,30,S07,Lower
25,Ik,Sockeye_Harrison_Up_Late(Weaver),S07_lower,30,S07,Lower
25,Ik,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,30,S07,Lower
25,Ik,Sockeye_Harrison_River,S07_lower,30,S07,Lower
26,Uo,Chinook_LFR_FA_0.3,S07_lower,40,S07,Lower
26,Uo,Chinook_Maria_Slough_SU_0.3,S07_lower,45,S07,Lower
26,Uo,Chinook_LFR_SP_1.3,S07_lower,50,S07,Lower
26,Uo,Chinook_LFR_SU_1.3,S07_lower,45,S07,Lower
26,Uo,Chum_LFR,S07_lower,50,S07,Lower
26,Uo,Coho_Lillooet,S07_lower,40,S07,Lower
26,Uo,Pink_FR,S07_lower,35,S07,Lower
26,Uo,Sockeye_Chilliwack_ES,S07_lower,50,S07,Lower
26,Uo,Sockeye_Cultus_Late,S07_lower,20,S07,Lower
26,Uo,Sockeye_Harrison_Down_Late(Big_Silver),S07_lower,45,S07,Lower
26,Uo,Sockeye_Harrison_Up_Late(Weaver),S07_lower,30,S07,Lower
26,Uo,Sockeye_Lillooet/Harrison_Late(Birk),S07_lower,50,S07,Lower
26,Uo,Sockeye_Harrison_River,S07_lower,50,S07,Lower
1,ZD,Chinook_LFR_FA_0.3,S07_upper,95,S07,Upper
1,ZD,Chinook_Maria_Slough_SU_0.3,S07_upper,75,S07,Upper
1,ZD,Chinook_LFR_SP_1.3,S07_upper,70,S07,Upper
1,ZD,Chinook_LFR_SU_1.3,S07_upper,70,S07,Upper
1,ZD,Chinook_LFR-Upper_Pitt_SU_1.3,S07_upper,70,S07,Upper
1,ZD,Chinook_BB_FA_0.3,S07_upper,75,S07,Upper
1,ZD,Chum_LFR,S07_upper,95,S07,Upper
1,ZD,Coho_Lillooet,S07_upper,40,S07,Upper
1,ZD,Coho_LFR,S07_upper,35,S07,Upper
1,ZD,Coho_BB,S07_upper,25,S07,Upper
1,ZD,Pink_FR,S07_upper,95,S07,Upper
1,ZD,Sockeye_Chilliwack_ES,S07_upper,70,S07,Upper
1,ZD,Sockeye_Cultus_Late,S07_upper,10,S07,Upper
1,ZD,Sockeye_Harrison_Down_Late(Big_Silver),S07_upper,60,S07,Upper
1,ZD,Sockeye_Harrison_Up_Late(Weaver),S07_upper,50,S07,Upper
1,ZD,Sockeye_Pitt_ES,S07_upper,70,S07,Upper
1,ZD,Sockeye_Lillooet/Harrison_Late(Birk),S07_upper,50,S07,Upper
1,ZD,Sockeye_Harrison_River,S07_upper,60,S07,Upper
1,ZD,Sockeye_Widgeon_River,S07_upper,0,S07,Upper
2,Ki,Chinook_LFR_FA_0.3,S07_upper,27,S07,Upper
2,Ki,Chinook_Maria_Slough_SU_0.3,S07_upper,22,S07,Upper
2,Ki,Chinook_LFR_SP_1.3,S07_upper,22,S07,Upper
2,Ki,Chinook_LFR_SU_1.3,S07_upper,22,S07,Upper
2,Ki,Chinook_LFR-Upper_Pitt_SU_1.3,S07_upper,22,S07,Upper
2,Ki,Chum_LFR,S07_upper,52,S07,Upper
4,xy,Sockeye_Chilliwack_ES,S07_upper,30,S07,Upper
4,xy,Sockeye_Cultus_Late,S07_upper,0,S07,Upper
4,xy,Sockeye_Harrison_Down_Late(Big_Silver),S07_upper,30,S07,Upper
4,xy,Sockeye_Harrison_Up_Late(Weaver),S07_upper,20,S07,Upper
4,xy,Sockeye_Pitt_ES,S07_upper,100,S07,Upper
4,xy,Sockeye_Lillooet/Harrison_Late(Birk),S07_upper,20,S07,Upper
4,xy,Sockeye_Harrison_River,S07_upper,85,S07,Upper
4,xy,Sockeye_Widgeon_River,S07_upper,0,S07,Upper
5,qz,Chinook_LFR_FA_0.3,S07_upper,50,S07,Upper
5,qz,Chinook_Maria_Slough_SU_0.3,S07_upper,50,S07,Upper
5,qz,Chinook_LFR_SP_1.3,S07_upper,25,S07,Upper
5,qz,Chinook_LFR_SU_1.3,S07_upper,25,S07,Upper
5,qz,Chinook_LFR-Upper_Pitt_SU_1.3,S07_upper,25,S07,Upper
5,qz,Chinook_BB_FA_0.3,S07_upper,50,S07,Upper
5,qz,Chum_LFR,S07_upper,50,S07,Upper
5,qz,Coho_Lillooet,S07_upper,25,S07,Upper
5,qz,Coho_LFR,S07_upper,25,S07,Upper
5,qz,Coho_BB,S07_upper,25,S07,Upper
5,qz,Pink_FR,S07_upper,50,S07,Upper
5,qz,Sockeye_Chilliwack_ES,S07_upper,25,S07,Upper
5,qz,Sockeye_Cultus_Late,S07_upper,25,S07,Upper
5,qz,Sockeye_Harrison_Down_Late(Big_Silver),S07_upper,25,S07,Upper
5,qz,Sockeye_Harrison_Up_Late(Weaver),S07_upper,25,S07,Upper
5,qz,Sockeye_Pitt_ES,S07_upper,25,S07,Upper
5,qz,Sockeye_Lillooet/Harrison_Late(Birk),S07_upper,25,S07,Upper
5,qz,Sockeye_Harrison_River,S07_upper,25,S07,Upper
5,qz,Sockeye_Widgeon_River,S07_upper,25,S07,Upper
6,rh,Pink_FR,S07_upper,75,S07,Upper
6,rh,Sockeye_Cultus_Late,S07_upper,0,S07,Upper
6,rh,Sockeye_Pitt_ES,S07_upper,80,S07,Upper
6,rh,Sockeye_Widgeon_River,S07_upper,0,S07,Upper
7,OJ,Chinook_LFR_FA_0.3,S07_upper,70,S07,Upper
7,OJ,Chinook_Maria_Slough_SU_0.3,S07_upper,65,S07,Upper
7,OJ,Chinook_LFR_SP_1.3,S07_upper,80,S07,Upper
7,OJ,Chinook_LFR_SU_1.3,S07_upper,80,S07,Upper
7,OJ,Chinook_LFR-Upper_Pitt_SU_1.3,S07_upper,80,S07,Upper
7,OJ,Chinook_BB_FA_0.3,S07_upper,60,S07,Upper
7,OJ,Chum_LFR,S07_upper,60,S07,Upper
7,OJ,Pink_FR,S07_upper,75,S07,Upper
7,OJ,Sockeye_Cultus_Late,S07_upper,30,S07,Upper
8,q8,Chinook_LFR_FA_0.3,S07_upper,75,S07,Upper
8,q8,Chinook_Maria_Slough_SU_0.3,S07_upper,20,S07,Upper
8,q8,Chinook_LFR_SP_1.3,S07_upper,30,S07,Upper
8,q8,Chinook_LFR_SU_1.3,S07_upper,30,S07,Upper
8,q8,Chinook_LFR-Upper_Pitt_SU_1.3,S07_upper,20,S07,Upper
8,q8,Chinook_BB_FA_0.3,S07_upper,10,S07,Upper
8,q8,Chum_LFR,S07_upper,10,S07,Upper
8,q8,Coho_Lillooet,S07_upper,75,S07,Upper
8,q8,Coho_LFR,S07_upper,50,S07,Upper
8,q8,Coho_BB,S07_upper,20,S07,Upper
8,q8,Pink_FR,S07_upper,50,S07,Upper
8,q8,Sockeye_Chilliwack_ES,S07_upper,80,S07,Upper
8,q8,Sockeye_Cultus_Late,S07_upper,15,S07,Upper
8,q8,Sockeye_Harrison_Down_Late(Big_Silver),S07_upper,60,S07,Upper
8,q8,Sockeye_Harrison_Up_Late(Weaver),S07_upper,20,S07,Upper
8,q8,Sockeye_Pitt_ES,S07_upper,70,S07,Upper
8,q8,Sockeye_Lillooet/Harrison_Late(Birk),S07_upper,30,S07,Upper
8,q8,Sockeye_Harrison_River,S07_upper,30,S07,Upper
8,q8,Sockeye_Widgeon_River,S07_upper,25,S07,Upper
9,Wa,Chinook_LFR_FA_0.3,S07_upper,70,S07,Upper
9,Wa,Chinook_LFR_SP_1.3,S07_upper,80,S07,Upper
9,Wa,Chinook_LFR_SU_1.3,S07_upper,80,S07,Upper
9,Wa,Chinook_LFR-Upper_Pitt_SU_1.3,S07_upper,80,S07,Upper
9,Wa,Chinook_BB_FA_0.3,S07_upper,70,S07,Upper
9,Wa,Chum_LFR,S07_upper,70,S07,Upper
9,Wa,Coho_LFR,S07_upper,60,S07,Upper
9,Wa,Coho_BB,S07_upper,70,S07,Upper
9,Wa,Pink_FR,S07_upper,60,S07,Upper
9,Wa,Sockeye_Cultus_Late,S07_upper,40,S07,Upper
9,Wa,Sockeye_Pitt_ES,S07_upper,80,S07,Upper
9,Wa,Sockeye_Widgeon_River,S07_upper,70,S07,Upper
10,wc,Chinook_LFR_FA_0.3,S07_upper,60,S07,Upper
10,wc,Chinook_Maria_Slough_SU_0.3,S07_upper,40,S07,Upper
10,wc,Chinook_LFR_SP_1.3,S07_upper,40,S07,Upper
10,wc,Chinook_LFR_SU_1.3,S07_upper,40,S07,Upper
10,wc,Chinook_LFR-Upper_Pitt_SU_1.3,S07_upper,20,S07,Upper
10,wc,Chinook_BB_FA_0.3,S07_upper,55,S07,Upper
10,wc,Chum_LFR,S07_upper,50,S07,Upper
10,wc,Coho_Lillooet,S07_upper,15,S07,Upper
10,wc,Coho_LFR,S07_upper,60,S07,Upper
10,wc,Coho_BB,S07_upper,40,S07,Upper
10,wc,Pink_FR,S07_upper,55,S07,Upper
10,wc,Sockeye_Chilliwack_ES,S07_upper,45,S07,Upper
10,wc,Sockeye_Cultus_Late,S07_upper,20,S07,Upper
10,wc,Sockeye_Harrison_Down_Late(Big_Silver),S07_upper,40,S07,Upper
10,wc,Sockeye_Harrison_Up_Late(Weaver),S07_upper,30,S07,Upper
10,wc,Sockeye_Pitt_ES,S07_upper,30,S07,Upper
10,wc,Sockeye_Lillooet/Harrison_Late(Birk),S07_upper,15,S07,Upper
10,wc,Sockeye_Harrison_River,S07_upper,50,S07,Upper
10,wc,Sockeye_Widgeon_River,S07_upper,25,S07,Upper
11,aH,Chinook_LFR_FA_0.3,S07_upper,60,S07,Upper
11,aH,Chinook_BB_FA_0.3,S07_upper,80,S07,Upper
11,aH,Chum_LFR,S07_upper,80,S07,Upper
11,aH,Coho_LFR,S07_upper,60,S07,Upper
11,aH,Coho_BB,S07_upper,80,S07,Upper
12,9n,Chinook_LFR_FA_0.3,S07_upper,70,S07,Upper
12,9n,Chinook_Maria_Slough_SU_0.3,S07_upper,25,S07,Upper
12,9n,Chinook_LFR_SP_1.3,S07_upper,45,S07,Upper
12,9n,Chinook_LFR_SU_1.3,S07_upper,55,S07,Upper
12,9n,Chinook_LFR-Upper_Pitt_SU_1.3,S07_upper,35,S07,Upper
12,9n,Chinook_BB_FA_0.3,S07_upper,25,S07,Upper
12,9n,Chum_LFR,S07_upper,55,S07,Upper
12,9n,Coho_Lillooet,S07_upper,50,S07,Upper
12,9n,Coho_LFR,S07_upper,55,S07,Upper
12,9n,Coho_BB,S07_upper,35,S07,Upper
12,9n,Pink_FR,S07_upper,60,S07,Upper
12,9n,Sockeye_Chilliwack_ES,S07_upper,60,S07,Upper
12,9n,Sockeye_Cultus_Late,S07_upper,25,S07,Upper
12,9n,Sockeye_Harrison_Down_Late(Big_Silver),S07_upper,55,S07,Upper
12,9n,Sockeye_Harrison_Up_Late(Weaver),S07_upper,30,S07,Upper
12,9n,Sockeye_Pitt_ES,S07_upper,65,S07,Upper
12,9n,Sockeye_Lillooet/Harrison_Late(Birk),S07_upper,50,S07,Upper
12,9n,Sockeye_Harrison_River,S07_upper,60,S07,Upper
12,9n,Sockeye_Widgeon_River,S07_upper,25,S07,Upper
13,No,Chinook_LFR_FA_0.3,S07_upper,30,S07,Upper
14,gs,Chinook_LFR_FA_0.3,S07_upper,55,S07,Upper
14,gs,Chinook_Maria_Slough_SU_0.3,S07_upper,55,S07,Upper
14,gs,Chinook_LFR_SP_1.3,S07_upper,65,S07,Upper
14,gs,Chinook_LFR_SU_1.3,S07_upper,40,S07,Upper
14,gs,Chinook_LFR-Upper_Pitt_SU_1.3,S07_upper,20,S07,Upper
14,gs,Chinook_BB_FA_0.3,S07_upper,35,S07,Upper
14,gs,Chum_LFR,S07_upper,70,S07,Upper
14,gs,Pink_FR,S07_upper,60,S07,Upper
14,gs,Sockeye_Chilliwack_ES,S07_upper,65,S07,Upper
14,gs,Sockeye_Cultus_Late,S07_upper,45,S07,Upper
14,gs,Sockeye_Harrison_Down_Late(Big_Silver),S07_upper,65,S07,Upper
